"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G39510",1600.14193228523,0.779188742676481,0.150452557037238,5.17896643314362,2.23118607724463e-07,1.1195591396712e-06
"AT5G14610",147.936962947414,-0.989638889423217,0.19113136434857,-5.17779430286698,2.24524583983525e-07,1.12635732288659e-06
"AT3G02690",602.928118629278,-1.0511389673678,0.203012832066982,-5.17769717640798,2.24641470973888e-07,1.12668699496653e-06
"AT2G24692",4.17791384692806,-2.85892882850664,0.552174111030078,-5.17758578571047,2.24775596669094e-07,1.12710295774541e-06
"AT5G64770",1405.81005111538,-2.39597536532095,0.462785762993466,-5.1772884062442,2.25134050850869e-07,1.12850727949534e-06
"AT1G76530",20.6113274060121,4.80103590186263,0.927329918997004,5.17726841710813,2.25158165084159e-07,1.12850727949534e-06
"AT4G28350",249.715481047798,2.47913847408672,0.478869789058921,5.17706176236079,2.25407612860897e-07,1.12950041419463e-06
"AT1G22330",208.426671593833,-1.93984503660147,0.37475207191865,-5.17634239263811,2.26278030381664e-07,1.13360402114755e-06
"AT4G30410",38.9608898993647,-1.41809687696014,0.273993876155451,-5.17565172206833,2.27116778055571e-07,1.13754713813184e-06
"AT2G17570",111.900211262762,0.914501126840973,0.1767265595865,5.17466717498885,2.2831760330279e-07,1.14330156686851e-06
"AT4G23670",4511.4662474458,-2.33377242344654,0.451105897321124,-5.173446938525,2.29814407430495e-07,1.15053515752721e-06
"AT1G74200",47.5927731193827,1.78878943417077,0.345792701418294,5.17301095955443,2.30351496818793e-07,1.15296186791457e-06
"AT2G31790",406.34603629276,-1.93280599889474,0.373652909018321,-5.1727310352613,2.30696979078942e-07,1.15442865576367e-06
"AT3G28220",1051.50516890237,-2.44309615159623,0.472341317193863,-5.17231091726306,2.31216427951886e-07,1.15676512398196e-06
"AT4G20970",9.94789952584358,-2.51059431363586,0.485403556697524,-5.1721794762215,2.31379178302299e-07,1.15731638979101e-06
"AT3G56190",2079.94852210637,0.586871737957576,0.113471715419274,5.17196497637411,2.31645009822283e-07,1.158382881278e-06
"AT4G28710",788.796432123803,1.47740231974636,0.285697460988476,5.1712126339336,2.32579728889261e-07,1.16279302240775e-06
"AT1G72310",109.586595810728,-0.921880824395875,0.178276135577556,-5.17108373147806,2.32740244053462e-07,1.16333137197937e-06
"AT2G45400",70.7453240250708,-1.90326883464832,0.368087143853273,-5.1707017385182,2.3321654776591e-07,1.16541475542913e-06
"AT5G10240",135.799662592682,-1.2917116018999,0.249815391902948,-5.17066459380424,2.33262913397047e-07,1.16541475542913e-06
"AT3G46580",61.6915877960999,-1.31151098889609,0.253668025303055,-5.170186456607,2.33860540573883e-07,1.16813552231301e-06
"AT2G29420",33.0198536655376,1.71977357095493,0.332679103674873,5.16946676829955,2.34762874241209e-07,1.17237672148853e-06
"AT1G33800",18.3130687552577,1.79467460012697,0.34722978751132,5.16855023582463,2.35916878524307e-07,1.17787252411524e-06
"AT1G05590",165.613880051835,-0.501706864415367,0.0970790709791045,-5.16802292559387,2.36583295431544e-07,1.1809319879419e-06
"AT3G05710",432.457890673133,0.726108309091057,0.140518117714881,5.16736432923456,2.37418186950078e-07,1.18483083414932e-06
"AT2G32440",277.761002716517,-0.878736962592757,0.170059046039712,-5.16724621863135,2.37568214482093e-07,1.18531088748396e-06
"AT5G52580",1024.87609093439,1.11433792005298,0.215657092061565,5.16717493220608,2.37658808897023e-07,1.18549425788279e-06
"AT3G54090",230.377346093641,-1.81275526051501,0.350870258176486,-5.16645460329442,2.38576114121675e-07,1.18980042598665e-06
"AT5G11290",9.46136820768357,3.93641343145781,0.761997855518612,5.16591142999833,2.39270081153678e-07,1.19299108850581e-06
"AT2G18160",764.431270264541,-1.235874539244,0.23925247915922,-5.16556628205945,2.39712060654135e-07,1.19492419096281e-06
"AT1G14360",649.100524639942,1.64731615706096,0.318970154120267,5.16448368532888,2.41103503814702e-07,1.2015882632395e-06
"AT1G10522",141.790585840599,-2.01671335244349,0.390528771959416,-5.16405831592113,2.41652356405755e-07,1.20405104850462e-06
"AT3G25100",27.637991604779,-1.16284047799467,0.225250069077688,-5.16244227030009,2.43748558945518e-07,1.21422076263855e-06
"AT3G50810",29.5684593333858,1.72128683148942,0.333439247953842,5.1622202306781,2.44037939648182e-07,1.21538732304313e-06
"AT1G12230",686.328557106158,-0.761514671200785,0.147519262922612,-5.16213717526688,2.44146269712986e-07,1.21565186941215e-06
"AT5G15580",187.701083692406,-1.10628550224558,0.214309934157307,-5.16208222729211,2.44217964479155e-07,1.21573392310695e-06
"AT2G44920",902.042358848439,-1.68160528980564,0.325766823257573,-5.16199063179634,2.44337521242062e-07,1.21605414618167e-06
"AT4G18570",387.357407009944,-1.9538662113413,0.37852695165162,-5.16176246583242,2.44635585109685e-07,1.2172624436034e-06
"AT5G62920",123.890603104954,-2.68372561887954,0.519931292377485,-5.16169282023342,2.44726636364802e-07,1.21744037042029e-06
"AT5G15790",57.9964070460195,-1.07241472600877,0.207809082132619,-5.16057679001913,2.46190153059993e-07,1.22444427153262e-06
"AT3G20630",566.620901137632,0.775582867642145,0.150319381204629,5.15956666017901,2.47522083126214e-07,1.23079070150699e-06
"AT2G21350",24.1521423375934,2.14646396070617,0.416138285015305,5.15805451696719,2.4952897318875e-07,1.24048971137275e-06
"AT2G01190",824.543768837568,1.62285013473613,0.314786205210653,5.15540423269224,2.53084362899034e-07,1.25788070029592e-06
"AT3G06150",296.636349014385,-1.0089116644792,0.195714015648555,-5.15503021659375,2.53590033705949e-07,1.2601095378329e-06
"AT1G20980",1510.89687152457,0.780491931094463,0.151417117635141,5.15458188139044,2.54197470357465e-07,1.26284293825151e-06
"AT2G14080",921.763931873784,0.747860526106707,0.145102924148809,5.15400037934279,2.5498742500097e-07,1.26648164305692e-06
"AT3G09180",329.79704945696,0.703469473078709,0.136506205567356,5.15338822989695,2.55821575263406e-07,1.26993616890623e-06
"AT3G21580",218.803732563757,-0.988879833873675,0.191889664476552,-5.15337726276817,2.55836543716318e-07,1.26993616890623e-06
"AT1G74390",64.4608399618092,-1.14657694615749,0.222491838681928,-5.15334383926155,2.55882166907485e-07,1.26993616890623e-06
"AT1G46264",35.390520361901,-1.3674606401861,0.265355233911251,-5.15332077694559,2.55913651623078e-07,1.26993616890623e-06
"AT2G32800",1234.74735016512,1.78754310158639,0.346902022671471,5.15287598446568,2.56521615697126e-07,1.27266627634505e-06
"AT5G67140",254.149163303785,1.19926117924781,0.232818057608878,5.15106599361167,2.59010020710275e-07,1.2847223780128e-06
"AT1G63440",42.0869819309846,1.99140060730446,0.386731952272082,5.14930456509946,2.61454038777277e-07,1.29655293373831e-06
"AT4G20430",101.378574747461,-1.10717220490674,0.215071912445006,-5.14791630538853,2.63395959415329e-07,1.30572982605093e-06
"AT1G17550",1163.14306140033,0.872988466356736,0.169581575214352,5.14789690597741,2.63423194082943e-07,1.30572982605093e-06
"AT3G57220",171.980445127032,-0.61305602590628,0.119106262726903,-5.14713510331483,2.64494835580703e-07,1.31074663286426e-06
"AT5G07620",35.0936660715264,-1.44876164503211,0.281502454278983,-5.14653290943004,2.65344931260073e-07,1.31466352306127e-06
"AT3G50100",46.6564697350733,-1.0905342232107,0.211899361970279,-5.14647242479032,2.65430460970145e-07,1.31479142624087e-06
"AT4G28210",262.084159488714,-0.870405276022116,0.169130163334825,-5.14636336215785,2.65584750820385e-07,1.31525979387387e-06
"AT1G16150",10.1943432364113,4.04070120492163,0.785330417678534,5.14522437175692,2.67201254474618e-07,1.3229676683207e-06
"AT3G59380",401.064162759717,0.492856247910271,0.0957937878570984,5.14497086852329,2.67562327813337e-07,1.32445758403643e-06
"AT5G47740",12.2271620134945,3.46767574751633,0.674021534250757,5.14475513215019,2.67869979660086e-07,1.32568244822562e-06
"AT4G28360",274.340438451711,-1.63711531567698,0.318259746507234,-5.14395971731778,2.69007239501657e-07,1.33081104116802e-06
"AT2G26500",3877.69851519908,-1.38616847120293,0.269475713951239,-5.14394581566543,2.69027157064169e-07,1.33081104116802e-06
"AT4G37560",119.739541445416,1.16969063473659,0.227401715415146,5.14371948602585,2.69351630804208e-07,1.33209942611483e-06
"AT5G44790",1095.9694446283,0.97818584522474,0.190172384177549,5.14367976956889,2.69408608615194e-07,1.33209942611483e-06
"AT2G38740",798.897273685811,1.0093436552024,0.196269152050589,5.14265051159053,2.70889263723245e-07,1.33911984927221e-06
"AT3G45640",4065.85177677145,1.03276336076014,0.200875119935442,5.14132044372672,2.72814297897956e-07,1.34833338072215e-06
"AT2G27350",838.571836915779,0.45486915151611,0.0884749355267536,5.14122049152061,2.72959493285849e-07,1.34874823230876e-06
"AT4G10890",86.9851587423301,-1.31047624756624,0.254914591285453,-5.14084439402987,2.73506499662593e-07,1.35113015634001e-06
"AT5G01075",57.745538787948,-2.0499663361971,0.398763705517657,-5.14080471174257,2.73564276363146e-07,1.35113015634001e-06
"AT3G02570",1079.19251795981,-1.18982139864373,0.231448666836528,-5.14075719210816,2.73633479610693e-07,1.35116886164347e-06
"AT1G30130",202.388478600166,-0.939806653524119,0.182820318046443,-5.14060288028474,2.7385832184961e-07,1.35197590369612e-06
"AT2G30432",6.83606226008436,-2.95674516134867,0.575227900362837,-5.14012821610989,2.74551057183819e-07,1.35509194733767e-06
"AT1G79270",1220.01060534645,1.72584277135213,0.335786864924357,5.13969708654598,2.7518172357731e-07,1.35790031145791e-06
"AT5G55410",15.4452649046886,5.09721100168636,0.991778025685602,5.13946757205346,2.75518033181585e-07,1.35914145412847e-06
"AT2G31090",501.212634216314,1.09604670367903,0.213261843256333,5.13944120027895,2.75556701391111e-07,1.35914145412847e-06
"AT4G04630",150.963721350338,-2.34983665794363,0.457307776389484,-5.13841395065693,2.77067014476074e-07,1.36628477597631e-06
"AT1G09090",9.21883446102053,6.06216638466666,1.18015250355313,5.13676526246827,2.79507723384289e-07,1.37801187941676e-06
"AT4G20330",500.428299823104,0.743647648567485,0.144776023822874,5.13653869564273,2.79844750173212e-07,1.37936460920389e-06
"AT1G61640",136.402937744729,1.01376441861065,0.197370118980008,5.13636220036599,2.80107565538154e-07,1.38035102462379e-06
"AT1G76640",37.4538444396136,3.44327139430193,0.670428350368389,5.13592748935797,2.80755901442144e-07,1.38323639247105e-06
"AT4G29490",582.718591878343,0.813976534431082,0.158501695009859,5.13544372115676,2.81479105922048e-07,1.38648925149702e-06
"AT5G19900",533.433826891307,0.555397855936269,0.108161227220793,5.13490712159282,2.82283394659507e-07,1.39013996502192e-06
"AT3G51940",105.580609931193,1.03885288230474,0.20232358520108,5.13461088222745,2.82728366984213e-07,1.3920199428127e-06
"AT2G44980",190.555358409093,1.10261002358903,0.214743794403655,5.13453730596025,2.82838988672254e-07,1.39225326460668e-06
"AT5G38410",24915.6023999979,-2.32260826796947,0.452360191039478,-5.13442233418539,2.83011932071708e-07,1.39279318738374e-06
"AT5G26230",98.7734741110355,-1.70259355067091,0.331653800302818,-5.13364704133148,2.84180815908548e-07,1.39801338244979e-06
"AT1G05065",18.1132805202911,-2.25862917212035,0.439966877168302,-5.13363457416898,2.84199650279102e-07,1.39801338244979e-06
"AT1G11430",1129.38462427354,-0.997026108955411,0.194224129562616,-5.13337921091816,2.84585697544364e-07,1.3995997070654e-06
"AT4G26670",424.491110940514,-3.00849830624641,0.586143596448649,-5.13269841123306,2.85617377824074e-07,1.40435985371381e-06
"AT5G52450",536.635672288295,1.65552783624382,0.322561749696659,5.13243692967532,2.86014584836923e-07,1.40599891246693e-06
"AT4G39360",14.8059626216412,3.98682882989658,0.776821680164492,5.13223167130501,2.86326758951712e-07,1.40721932558009e-06
"AT1G54090",445.630345729818,0.769018214106677,0.14987434910691,5.13108626452224,2.88074839840862e-07,1.41524430819215e-06
"AT5G26670",62.8246595758835,-1.45965930632099,0.284474223505856,-5.13107756594666,2.88088154660605e-07,1.41524430819215e-06
"AT3G57780",155.149348771439,-1.19364337969811,0.232653612404132,-5.13056026667095,2.88881048775967e-07,1.41882287128022e-06
"AT1G66890",165.911845847323,-1.46147054111632,0.284860681211465,-5.13047478121912,2.89012279941264e-07,1.41915084294084e-06
"AT1G59610",1395.42874187747,0.93298671378912,0.181882782822764,5.12960434907283,2.90351786844782e-07,1.42541039972094e-06
"AT5G58480",72.8129199497045,-1.10646028556707,0.215720473497577,-5.12913896222974,2.91070427625419e-07,1.4286198563211e-06
"AT3G45120",5.74772956025955,5.37869799826646,1.04868531362597,5.128991441359,2.91298584620849e-07,1.42942104661954e-06
"AT3G18870",21.1303568620295,-1.32892086808515,0.259104293281856,-5.12890331245702,2.91434967900388e-07,1.42977164064856e-06
"AT2G45130",14.1305694654018,5.50915280248589,1.07422071696386,5.12851103640672,2.92042780450641e-07,1.43243438181381e-06
"AT5G40140",89.531272593408,-1.33061624943387,0.259503919694672,-5.12753815433482,2.93555500931754e-07,1.43953341191879e-06
"AT3G13470",646.925603875792,-1.80758347579741,0.352612133824497,-5.12626566814936,2.95545495522792e-07,1.44896920962388e-06
"AT3G60620",270.627409331544,-0.943917281470699,0.184168134044047,-5.12530186815568,2.9706141031999e-07,1.45607705530399e-06
"AT1G77840",789.18006579357,0.794397907403848,0.155004507261337,5.12499875932314,2.97539705635766e-07,1.45809687039579e-06
"AT1G07990",793.368618131994,0.667392017911384,0.130228157420456,5.12479045339353,2.97868836258773e-07,1.45938496589801e-06
"AT1G03600",3898.80068992802,-2.05361488394593,0.400754361327285,-5.12437313756095,2.98529267770331e-07,1.46229530984809e-06
"AT2G33700",442.218086303098,1.02721195177439,0.20048643780738,5.12359819950165,2.99759414057889e-07,1.46799439028617e-06
"AT3G21055",10605.6628498381,-2.18005024313243,0.425509262671447,-5.12339080340006,3.00089466578914e-07,1.46928393932278e-06
"AT1G54000",72.4973690804107,1.64119682623589,0.320371997209118,5.12278488923183,3.01055736667971e-07,1.47368724098608e-06
"AT3G16850",1106.64403409847,-0.988899826151219,0.193044996597033,-5.12263898875077,3.01288857095292e-07,1.47450056802048e-06
"AT5G58720",1312.15123314838,0.908267471032156,0.177312602113059,5.12240788420115,3.01658473708075e-07,1.47598139424542e-06
"AT5G11590",32.9433330216174,-2.60986903664946,0.509504749621525,-5.12236448941476,3.01727925883225e-07,1.47599321752874e-06
"AT5G04170",1771.91162036068,1.12008877561434,0.218764002196445,5.12007809497161,3.05409156253857e-07,1.49366921421533e-06
"AT2G23610",292.01216558602,-1.4656353152744,0.286315349650844,-5.11895473666261,3.07233680113041e-07,1.50225875388162e-06
"AT4G18970",443.857360349523,-1.79136924925409,0.350009389890581,-5.11806054635879,3.08693514722467e-07,1.50906168009753e-06
"AT2G33500",132.124134562609,-0.970810342890774,0.189685833837401,-5.11799074949873,3.08807744837622e-07,1.5092850001853e-06
"AT3G53190",173.080009288403,-1.29467107404084,0.2529777269372,-5.11772751583872,3.09238922539295e-07,1.51105694551048e-06
"AT5G39980",39.465951047726,-1.79275897479652,0.35031530733209,-5.1175582033503,3.09516564137731e-07,1.51207803620691e-06
"AT1G54100",4734.7612978293,2.34373069448513,0.458177902402614,5.11532896325852,3.13194632488008e-07,1.52970705814573e-06
"AT3G49620",112.756930060415,2.51762030204483,0.492208377559869,5.11494809276911,3.13827244735709e-07,1.53245692494807e-06
"AT2G37590",13.0641291876226,-1.48899947153218,0.291110968563935,-5.11488618542093,3.13930187116562e-07,1.53261970286751e-06
"AT4G13110",221.637659453068,1.32248646653534,0.258636074341814,5.1133101594619,3.16561882346578e-07,1.5451251442046e-06
"AT1G76900",966.484244649436,0.894111090453178,0.174879827555745,5.11271713238721,3.1755764144288e-07,1.54938703966128e-06
"AT4G39220",530.947712483063,0.934003522652162,0.182683345626058,5.11269114024226,3.17601354278851e-07,1.54938703966128e-06
"AT3G08600",206.584867156196,-1.73252276529178,0.338868854816442,-5.11266450329363,3.17646157554319e-07,1.54938703966128e-06
"AT3G01900",6.87567465695965,5.6361394932655,1.10245402874805,5.11235783651307,3.18162409970944e-07,1.5515614491119e-06
"AT5G13170",36.2481695098326,2.92877261768937,0.572889437362503,5.112282452218,3.18289438226592e-07,1.55183721232797e-06
"AT5G64640",54.6929828462002,-1.37162521212931,0.268311448128949,-5.11206369200509,3.1865834306031e-07,1.55294849820394e-06
"AT5G07650",15.1175811369753,3.40796225988758,0.666650984733213,5.1120636403941,3.18658430142857e-07,1.55294849820394e-06
"AT1G17840",656.765532809044,-1.2731462237672,0.249095094994159,-5.111085080969,3.20313677109635e-07,1.56066973724274e-06
"AT3G62860",73.9893816265412,-1.56143953498323,0.305554596447527,-5.11018179119871,3.21848969922726e-07,1.56780323445986e-06
"AT5G59390",6.98826528011495,5.67176652262407,1.11007159607621,5.10937001061208,3.2323478688086e-07,1.57420560441114e-06
"AT5G44020",2593.80100649758,-2.16001529459463,0.422759692405404,-5.10932175748508,3.23317342493613e-07,1.57425945312348e-06
"AT5G22250",359.141711765937,1.50700293794738,0.294956472190808,5.10923841322761,3.23459982986292e-07,1.57460577169847e-06
"AT5G27680",30.295801724797,-1.40431447888029,0.274880603076799,-5.10881620296771,3.24183513565235e-07,1.57777908967271e-06
"AT1G64770",1211.38589860992,-1.77098366679168,0.346716639492912,-5.1078704194348,3.25809952444944e-07,1.58534442716747e-06
"AT1G68910",438.587433070237,0.632306506766355,0.12379338424705,5.10775685318113,3.26005778256311e-07,1.58594680195481e-06
"AT5G44320",675.197116584117,0.455872117534839,0.0892544541281792,5.10755594202791,3.26352493942543e-07,1.58728279470442e-06
"AT3G56090",397.801293527803,-2.09323899871601,0.409836135525095,-5.10750228511227,3.26445150780018e-07,1.58738280253411e-06
